,Country,Variable of Greenhouse gas,Year,PowerCode,Carbon dioxide_value,Methane_Value,Nitrous oxide_Value,Variable of Ambient Particulate Matter,Particulates (PM2.5) _Value
249,Germany,Total  emissions excluding LULUCF,1990,Thousands,1051979.103,118555.322,57989.377,NA,NA
250,Germany,Total  emissions excluding LULUCF,1991,Thousands,1013824.095,112964.721,56342.412,NA,NA
251,Germany,Total  emissions excluding LULUCF,1992,Thousands,965541.817,109571.464,58034.287,NA,NA
252,Germany,Total  emissions excluding LULUCF,1993,Thousands,955819.934,110368.431,55169.195,NA,NA
253,Germany,Total  emissions excluding LULUCF,1994,Thousands,939492.314,106615.128,57078.647,NA,NA
254,Germany,Total  emissions excluding LULUCF,1995,Thousands,938613.565,104349.855,55250.38,Total man-made emissions,202.427
255,Germany,Total  emissions excluding LULUCF,1996,Thousands,958700.377,101811.805,56761.691,Total man-made emissions,190.07
256,Germany,Total  emissions excluding LULUCF,1997,Thousands,930870.087,97432.918,53826.51,Total man-made emissions,189.304
257,Germany,Total  emissions excluding LULUCF,1998,Thousands,922812.222,92585.241,40977.695,Total man-made emissions,179.026
258,Germany,Total  emissions excluding LULUCF,1999,Thousands,895352.121,91717.244,37053.525,Total man-made emissions,174.211
259,Germany,Total  emissions excluding LULUCF,2000,Thousands,899351.824,87798.422,36482.69,Total man-made emissions,165.542
260,Germany,Total  emissions excluding LULUCF,2001,Thousands,916144.477,84298.253,38529.724,Total man-made emissions,159.341
261,Germany,Total  emissions excluding LULUCF,2002,Thousands,899449.765,80304.866,37767.337,Total man-made emissions,152.659
262,Germany,Total  emissions excluding LULUCF,2003,Thousands,900627.666,76953.57,37496.39,Total man-made emissions,146.239
263,Germany,Total  emissions excluding LULUCF,2004,Thousands,886637.162,71989.248,39154.2,Total man-made emissions,141.034
264,Germany,Total  emissions excluding LULUCF,2005,Thousands,866302.77,68701.212,37521.882,Total man-made emissions,134.906
265,Germany,Total  emissions excluding LULUCF,2006,Thousands,877938.802,64913.748,36769.149,Total man-made emissions,133.853
266,Germany,Total  emissions excluding LULUCF,2007,Thousands,851222.968,62899.195,39708.591,Total man-made emissions,128.241
267,Germany,Total  emissions excluding LULUCF,2008,Thousands,854508.174,61777.043,38418.21,Total man-made emissions,124.4
268,Germany,Total  emissions excluding LULUCF,2009,Thousands,789899.98,59335.454,38817.174,Total man-made emissions,113.104
269,Germany,Total  emissions excluding LULUCF,2010,Thousands,832540.983,58139.516,30841.378,Total man-made emissions,118.85
270,Germany,Total  emissions excluding LULUCF,2011,Thousands,808911.525,57051.238,30854.964,Total man-made emissions,114.244
271,Germany,Total  emissions excluding LULUCF,2012,Thousands,813693.048,57597.405,31001.076,Total man-made emissions,112.657
272,Germany,Total  emissions excluding LULUCF,2013,Thousands,831207.653,56966.249,31171.676,Total man-made emissions,110.861
273,Germany,Total  emissions excluding LULUCF,2014,Thousands,792255.427,55847.307,31704.689,Total man-made emissions,103.091
274,Germany,Total  emissions excluding LULUCF,2015,Thousands,795556.57,55626.715,31654.874,Total man-made emissions,102.38
275,Germany,Total  emissions excluding LULUCF,2016,Thousands,800339.834,54366.222,31521.138,Total man-made emissions,96.623
276,Germany,Total  emissions excluding LULUCF,2017,Thousands,785616.471,53797.604,31027.724,Total man-made emissions,95.498
277,Germany,Total  emissions excluding LULUCF,2018,Thousands,754408.432,52006.9,29715.792,Total man-made emissions,94.488
278,Germany,Total  emissions excluding LULUCF,2019,Thousands,707149.948,49944.05,28948.458,Total man-made emissions,89.932
279,Germany,Total  emissions excluding LULUCF,2020,Thousands,639381.013,49015.342,28182.137,Total man-made emissions,81.205
280,Greece,Total  emissions excluding LULUCF,1990,Thousands,83438.04,11155.52,7481.076,Total man-made emissions,60.908
281,Greece,Total  emissions excluding LULUCF,1991,Thousands,83407.498,11157.208,7344.182,Total man-made emissions,61.99
282,Greece,Total  emissions excluding LULUCF,1992,Thousands,84975.654,11216.103,7179.668,Total man-made emissions,62.286
283,Greece,Total  emissions excluding LULUCF,1993,Thousands,84284.958,11259.721,6625.654,Total man-made emissions,62.322
284,Greece,Total  emissions excluding LULUCF,1994,Thousands,86430.258,11330.487,6494.277,Total man-made emissions,63.589
285,Greece,Total  emissions excluding LULUCF,1995,Thousands,86963.204,11506.951,6705.256,Total man-made emissions,62.373
286,Greece,Total  emissions excluding LULUCF,1996,Thousands,89114.955,11666.702,6874.479,Total man-made emissions,66.193
287,Greece,Total  emissions excluding LULUCF,1997,Thousands,93801.558,11620.867,6714.426,Total man-made emissions,67.517
288,Greece,Total  emissions excluding LULUCF,1998,Thousands,98621.793,11831.332,6632.919,Total man-made emissions,68.991
289,Greece,Total  emissions excluding LULUCF,1999,Thousands,97934.815,11794.956,6584.448,Total man-made emissions,71.272
290,Greece,Total  emissions excluding LULUCF,2000,Thousands,102973.167,11802.441,6368.834,Total man-made emissions,66.55
291,Greece,Total  emissions excluding LULUCF,2001,Thousands,105361.862,11112.977,6231.851,Total man-made emissions,70.698
292,Greece,Total  emissions excluding LULUCF,2002,Thousands,105000.51,11196.472,6182.278,Total man-made emissions,69.121
293,Greece,Total  emissions excluding LULUCF,2003,Thousands,109066.728,11297.325,6112.726,Total man-made emissions,68.349
294,Greece,Total  emissions excluding LULUCF,2004,Thousands,109485.277,11324.738,6117.416,Total man-made emissions,69.315
295,Greece,Total  emissions excluding LULUCF,2005,Thousands,113888.965,11407.332,5942.354,Total man-made emissions,68.559
296,Greece,Total  emissions excluding LULUCF,2006,Thousands,112419.545,11482.283,5773.549,Total man-made emissions,67.814
297,Greece,Total  emissions excluding LULUCF,2007,Thousands,114545.692,11362.415,5881.907,Total man-made emissions,67.586
298,Greece,Total  emissions excluding LULUCF,2008,Thousands,111080.374,11241.698,5635.188,Total man-made emissions,64.377
299,Greece,Total  emissions excluding LULUCF,2009,Thousands,104319.843,10864.034,5271.061,Total man-made emissions,61.722
300,Greece,Total  emissions excluding LULUCF,2010,Thousands,97354.15,11082.194,5471.601,Total man-made emissions,47.694
301,Greece,Total  emissions excluding LULUCF,2011,Thousands,94505.232,10936.969,5223.909,Total man-made emissions,47.466
302,Greece,Total  emissions excluding LULUCF,2012,Thousands,91392.589,10776.023,4796.837,Total man-made emissions,48.926
303,Greece,Total  emissions excluding LULUCF,2013,Thousands,81713.26,10533.54,4496.354,Total man-made emissions,44.234
304,Greece,Total  emissions excluding LULUCF,2014,Thousands,78639.618,10340.349,4294.702,Total man-made emissions,44.976
305,Greece,Total  emissions excluding LULUCF,2015,Thousands,74927.631,10145.944,4226.87,Total man-made emissions,42.572
306,Greece,Total  emissions excluding LULUCF,2016,Thousands,71364.164,9797.524,4282.936,Total man-made emissions,39.544
307,Greece,Total  emissions excluding LULUCF,2017,Thousands,74845.05,10096.52,4343.591,Total man-made emissions,39.971
308,Greece,Total  emissions excluding LULUCF,2018,Thousands,71781.99,10217.075,4260.64,Total man-made emissions,37.472
309,Greece,Total  emissions excluding LULUCF,2019,Thousands,65756.232,9991.411,4249.709,Total man-made emissions,36.602
310,Greece,Total  emissions excluding LULUCF,2020,Thousands,55610.277,9685.198,4264.371,Total man-made emissions,34.513
311,Hungary,Total  emissions excluding LULUCF,1990,Thousands,73225.536,12829.782,8377.492,Total man-made emissions,0
312,Hungary,Total  emissions excluding LULUCF,1991,Thousands,69656.248,12634.205,5697.663,Total man-made emissions,0
313,Hungary,Total  emissions excluding LULUCF,1992,Thousands,62084.832,11404.651,4443.522,Total man-made emissions,0
314,Hungary,Total  emissions excluding LULUCF,1993,Thousands,63389.271,11104.428,4627.726,Total man-made emissions,0
315,Hungary,Total  emissions excluding LULUCF,1994,Thousands,61786.556,10781.88,5580.936,Total man-made emissions,0
316,Hungary,Total  emissions excluding LULUCF,1995,Thousands,61391.314,10743.736,4749.545,Total man-made emissions,0
317,Hungary,Total  emissions excluding LULUCF,1996,Thousands,63024.782,10879.084,5332.356,Total man-made emissions,0
318,Hungary,Total  emissions excluding LULUCF,1997,Thousands,61623.559,10703.098,5329.067,Total man-made emissions,0
319,Hungary,Total  emissions excluding LULUCF,1998,Thousands,61163.666,10556.386,5237.148,Total man-made emissions,0
320,Hungary,Total  emissions excluding LULUCF,1999,Thousands,61663.743,10566.622,5065.434,Total man-made emissions,0
321,Hungary,Total  emissions excluding LULUCF,2000,Thousands,58365.151,10591.055,5404.671,Total man-made emissions,48.27
322,Hungary,Total  emissions excluding LULUCF,2001,Thousands,59968.212,10457.078,5854.348,Total man-made emissions,51.736
323,Hungary,Total  emissions excluding LULUCF,2002,Thousands,59004.707,10305.842,5166.643,Total man-made emissions,37.759
324,Hungary,Total  emissions excluding LULUCF,2003,Thousands,61756.177,10421.046,5087.446,Total man-made emissions,46.348
325,Hungary,Total  emissions excluding LULUCF,2004,Thousands,60129.554,9985.04,5879.329,Total man-made emissions,42.907
326,Hungary,Total  emissions excluding LULUCF,2005,Thousands,60276.272,9705.311,5608.346,Total man-made emissions,40.422
327,Hungary,Total  emissions excluding LULUCF,2006,Thousands,59633.211,9512.942,5334.529,Total man-made emissions,40.625
328,Hungary,Total  emissions excluding LULUCF,2007,Thousands,58553.668,9266.662,4786.118,Total man-made emissions,40.49
329,Hungary,Total  emissions excluding LULUCF,2008,Thousands,57248.107,9026.1,4083.841,Total man-made emissions,36.565
330,Hungary,Total  emissions excluding LULUCF,2009,Thousands,51464.055,8855.817,3788.496,Total man-made emissions,46.754
331,Hungary,Total  emissions excluding LULUCF,2010,Thousands,52068.732,8893.607,3713.926,Total man-made emissions,50.041
332,Hungary,Total  emissions excluding LULUCF,2011,Thousands,50191.329,8741.933,3907.012,Total man-made emissions,56.03
333,Hungary,Total  emissions excluding LULUCF,2012,Thousands,46757.481,8777.029,3841.084,Total man-made emissions,58.396
334,Hungary,Total  emissions excluding LULUCF,2013,Thousands,43611.553,8582.594,4184.407,Total man-made emissions,57.916
335,Hungary,Total  emissions excluding LULUCF,2014,Thousands,43729.844,8339.734,4413.961,Total man-made emissions,48.936
336,Hungary,Total  emissions excluding LULUCF,2015,Thousands,46653.47,8384.193,4515.065,Total man-made emissions,50.917
337,Hungary,Total  emissions excluding LULUCF,2016,Thousands,47113.086,8333.866,4781.195,Total man-made emissions,49.411
338,Hungary,Total  emissions excluding LULUCF,2017,Thousands,49515.229,8353.33,4780.858,Total man-made emissions,47.145
339,Hungary,Total  emissions excluding LULUCF,2018,Thousands,49463.319,8291.909,4847.501,Total man-made emissions,40.845
340,Hungary,Total  emissions excluding LULUCF,2019,Thousands,49234.646,8233.717,4849.903,Total man-made emissions,38.356
341,Hungary,Total  emissions excluding LULUCF,2020,Thousands,47284.497,8219.728,5012.727,Total man-made emissions,37.1
342,Iceland,Total  emissions excluding LULUCF,1990,Thousands,2215.856,606.422,356.121,Total man-made emissions,1.42
343,Iceland,Total  emissions excluding LULUCF,1991,Thousands,2096.309,602.392,348.606,Total man-made emissions,1.41
344,Iceland,Total  emissions excluding LULUCF,1992,Thousands,2242.604,607.946,333.869,Total man-made emissions,1.464
345,Iceland,Total  emissions excluding LULUCF,1993,Thousands,2393.481,622.383,342.442,Total man-made emissions,1.534
346,Iceland,Total  emissions excluding LULUCF,1994,Thousands,2342.135,630.02,348.198,Total man-made emissions,1.53
347,Iceland,Total  emissions excluding LULUCF,1995,Thousands,2459.567,629.695,342.877,Total man-made emissions,1.621
348,Iceland,Total  emissions excluding LULUCF,1996,Thousands,2513.641,649.435,358.954,Total man-made emissions,1.549
349,Iceland,Total  emissions excluding LULUCF,1997,Thousands,2609.59,653.269,353.053,Total man-made emissions,1.571
350,Iceland,Total  emissions excluding LULUCF,1998,Thousands,2628.704,652.982,353.922,Total man-made emissions,1.574
351,Iceland,Total  emissions excluding LULUCF,1999,Thousands,2831.173,659.476,362.876,Total man-made emissions,1.479
352,Iceland,Total  emissions excluding LULUCF,2000,Thousands,2923.141,658.885,342.288,Total man-made emissions,1.545
353,Iceland,Total  emissions excluding LULUCF,2001,Thousands,2855.336,668.061,337.581,Total man-made emissions,1.561
354,Iceland,Total  emissions excluding LULUCF,2002,Thousands,2982.484,674.176,312.666,Total man-made emissions,1.466
355,Iceland,Total  emissions excluding LULUCF,2003,Thousands,2976.171,664.058,306.97,Total man-made emissions,1.606
356,Iceland,Total  emissions excluding LULUCF,2004,Thousands,3100.137,659.12,308.614,Total man-made emissions,1.697
357,Iceland,Total  emissions excluding LULUCF,2005,Thousands,2968.443,648.041,310.617,Total man-made emissions,1.597
358,Iceland,Total  emissions excluding LULUCF,2006,Thousands,3144.668,680.576,320.615,Total man-made emissions,1.919
359,Iceland,Total  emissions excluding LULUCF,2007,Thousands,3483.689,687.183,333.156,Total man-made emissions,2.089
360,Iceland,Total  emissions excluding LULUCF,2008,Thousands,3801.137,674.275,340.056,Total man-made emissions,2.079
361,Iceland,Total  emissions excluding LULUCF,2009,Thousands,3719.715,666.666,316.469,Total man-made emissions,1.93
362,Iceland,Total  emissions excluding LULUCF,2010,Thousands,3616.621,655.515,305.14,Total man-made emissions,1.805
363,Iceland,Total  emissions excluding LULUCF,2011,Thousands,3494.164,636.679,301.875,Total man-made emissions,1.524
364,Iceland,Total  emissions excluding LULUCF,2012,Thousands,3490.87,612.726,308.52,Total man-made emissions,1.589
365,Iceland,Total  emissions excluding LULUCF,2013,Thousands,3480.08,614.887,302.351,Total man-made emissions,1.519
366,Iceland,Total  emissions excluding LULUCF,2014,Thousands,3436.352,625.854,327.561,Total man-made emissions,1.485
367,Iceland,Total  emissions excluding LULUCF,2015,Thousands,3533.853,631.286,312.274,Total man-made emissions,1.472
368,Iceland,Total  emissions excluding LULUCF,2016,Thousands,3485.184,622.335,310.512,Total man-made emissions,1.325
369,Iceland,Total  emissions excluding LULUCF,2017,Thousands,3601.62,610.403,321.448,Total man-made emissions,1.313
370,Iceland,Total  emissions excluding LULUCF,2018,Thousands,3658.953,609.902,306.6,Total man-made emissions,1.373
371,Iceland,Total  emissions excluding LULUCF,2019,Thousands,3546.263,570.246,294.536,Total man-made emissions,1.283
372,Iceland,Total  emissions excluding LULUCF,2020,Thousands,3328.876,589.571,294.689,Total man-made emissions,1.079
373,Ireland,Total  emissions excluding LULUCF,1990,Thousands,32944.42,13752.89,7663.431,Total man-made emissions,28.349
374,Ireland,Total  emissions excluding LULUCF,1991,Thousands,33674.307,14042.55,7438.791,Total man-made emissions,28.241
375,Ireland,Total  emissions excluding LULUCF,1992,Thousands,33495.315,14257.556,7376.288,Total man-made emissions,24.885
376,Ireland,Total  emissions excluding LULUCF,1993,Thousands,33716.364,14405.071,7515.759,Total man-made emissions,24.535
